txn_id,customer_id,amount,timestamp,merchant,risk_label,risk_score
1247,485,143,2026-05-25 19:28:50.185238,Amazon,0,2.86
1248,28,22,2026-05-20 05:21:55.185243,Target,0,0.44
1249,714,139,2026-05-25 13:52:43.185247,Amazon,0,2.78
1250,39,37,2026-05-20 12:49:22.185252,Walmart,0,0.74
1251,953,173,2026-05-21 02:26:30.185256,Amazon,0,3.46
1252,273,70,2026-05-20 03:57:00.185261,Amazon,0,1.4
1253,231,38,2026-05-21 23:17:37.185270,Walmart,0,0.76
1254,86,102,2026-05-25 04:18:00.185275,Target,0,2.04
1255,474,48,2026-05-21 14:22:59.185280,BestBuy,0,0.96
1256,126,63,2026-05-23 16:41:07.185284,Walmart,0,1.26
1257,812,177,2026-05-24 23:27:42.185289,Amazon,0,3.54
1258,537,160,2026-05-26 07:08:56.185294,Walmart,0,3.2
1259,145,49,2026-05-21 05:21:09.185298,Walmart,0,0.98
1260,525,47,2026-05-22 19:31:38.185303,Amazon,0,0.94
1261,212,42,2026-05-21 20:45:07.185307,Amazon,0,0.84
1262,25,240,2026-05-19 17:41:12.185312,BestBuy,1,48.0
1263,580,65,2026-05-22 23:47:28.185316,Walmart,0,1.3
1264,394,129,2026-05-20 11:26:32.185321,Amazon,0,2.58
1265,67,122,2026-05-21 07:14:46.185325,Target,0,2.44
1266,233,192,2026-05-20 00:22:56.185330,Target,0,3.84
1267,109,54,2026-05-25 07:48:27.185334,Target,0,1.08
1268,146,44,2026-05-21 08:13:22.185339,Target,0,0.88
1269,111,153,2026-05-24 13:58:53.185343,Walmart,0,3.06
1270,228,79,2026-05-22 13:33:07.185348,Walmart,0,1.58
1271,111,47,2026-05-25 01:36:41.185352,BestBuy,0,0.94
1272,470,102,2026-05-22 03:56:13.185357,Walmart,0,2.04
1273,34,57,2026-05-21 00:24:25.185361,Amazon,0,1.14
1274,623,266,2026-05-26 05:45:26.185366,BestBuy,1,53.2
1275,776,68,2026-05-23 14:52:59.185370,Walmart,0,1.36
1276,936,121,2026-05-26 00:47:11.185375,Walmart,0,2.42
1277,369,101,2026-05-22 13:39:01.185379,Amazon,0,2.02
1278,748,30,2026-05-26 11:57:23.185384,Amazon,0,0.6
1279,595,55,2026-05-20 23:23:15.185388,Amazon,0,1.1
1280,554,24,2026-05-24 21:29:31.185392,Target,0,0.48
1281,425,54,2026-05-22 05:30:14.185397,Walmart,0,1.08
1282,613,125,2026-05-20 04:07:04.185401,Walmart,0,2.5
1283,518,62,2026-05-22 17:57:40.185406,Walmart,0,1.24
1284,692,94,2026-05-24 23:13:43.185410,BestBuy,0,1.88
1285,282,245,2026-05-19 23:26:19.185415,BestBuy,1,49.0
1286,320,112,2026-05-24 05:06:59.185419,BestBuy,0,2.24
1287,738,74,2026-05-26 10:41:03.185424,BestBuy,0,1.48
1288,443,116,2026-05-23 01:23:17.185428,BestBuy,0,2.32
1289,952,75,2026-05-26 02:06:20.185433,Amazon,0,1.5
1290,315,161,2026-05-21 16:00:24.185437,BestBuy,0,3.22
1291,877,58,2026-05-24 18:25:01.185442,Walmart,0,1.16
1292,966,124,2026-05-25 09:04:06.185447,Target,0,2.48
1293,741,107,2026-05-19 16:34:18.185451,Walmart,0,2.14
1294,377,19,2026-05-20 20:15:31.185456,Walmart,0,0.38
1295,289,72,2026-05-24 16:18:09.185460,Amazon,0,1.44
1296,437,146,2026-05-21 06:48:59.185464,Target,0,2.92
1297,662,140,2026-05-22 16:42:16.185469,Walmart,0,2.8
1298,277,49,2026-05-26 00:35:39.185473,Amazon,0,0.98
1299,710,78,2026-05-20 01:59:53.185478,Target,0,1.56
1300,582,120,2026-05-20 23:59:10.185482,Target,0,2.4
1301,503,43,2026-05-20 07:07:58.185487,Amazon,0,0.86
1302,624,109,2026-05-19 14:30:29.185491,BestBuy,0,2.18
1303,516,8,2026-05-23 09:52:30.185495,Amazon,0,0.16
1304,350,70,2026-05-25 20:56:06.185500,Amazon,0,1.4
1305,843,107,2026-05-19 19:32:11.185504,BestBuy,0,2.14
1306,446,186,2026-05-19 19:27:31.185509,Amazon,0,3.72
1307,830,80,2026-05-20 10:42:48.185513,Amazon,0,1.6
1308,350,76,2026-05-22 01:50:45.185518,Amazon,0,1.52
1309,607,404,2026-05-25 04:48:44.185522,Walmart,0,8.08
1310,664,147,2026-05-23 13:39:20.185527,Amazon,0,2.94
1311,823,59,2026-05-22 05:51:33.185531,Amazon,0,1.18
1312,137,105,2026-05-21 07:14:21.185536,Target,0,2.1
1313,759,40,2026-05-25 17:44:09.185540,Target,0,0.8
1314,899,241,2026-05-21 15:27:18.185545,Target,0,4.82
1315,243,57,2026-05-22 08:27:08.185549,Amazon,0,1.14
1316,543,77,2026-05-23 06:53:18.185554,BestBuy,0,1.54
1317,40,62,2026-05-25 11:04:01.185558,Amazon,0,1.24
1318,229,46,2026-05-21 10:35:27.185563,Walmart,0,0.92
1319,548,143,2026-05-20 20:01:20.185567,Walmart,0,2.86
1320,920,29,2026-05-20 23:00:26.185572,Walmart,0,0.58
1321,223,105,2026-05-19 17:46:08.185577,Walmart,0,2.1
1322,6,50,2026-05-19 18:38:00.185581,Amazon,0,1.0
1323,322,109,2026-05-20 11:28:31.185586,Target,0,2.18
1324,468,42,2026-05-22 14:52:51.185590,Amazon,0,0.84
1325,732,261,2026-05-25 06:21:37.185595,Amazon,0,5.22
1326,75,78,2026-05-25 14:00:42.185599,Amazon,0,1.56
1327,4,226,2026-05-25 15:29:05.185604,Amazon,0,4.52
1328,847,188,2026-05-22 15:46:12.185608,BestBuy,0,3.76
1329,646,134,2026-05-25 08:12:17.185613,Target,0,2.68
1330,118,101,2026-05-20 09:20:00.185617,Target,0,2.02
1331,881,59,2026-05-25 13:51:00.185622,Walmart,0,1.18
1332,606,139,2026-05-21 04:57:29.185626,Amazon,0,2.78
1333,504,20,2026-05-26 09:46:05.185631,Walmart,0,0.4
1334,998,90,2026-05-25 01:53:43.185635,Target,0,1.8
1335,947,45,2026-05-22 06:44:11.185640,Target,0,0.9
1336,574,109,2026-05-23 08:25:26.185644,Walmart,0,2.18
1337,441,118,2026-05-26 03:54:44.185651,Target,0,2.36
1338,194,221,2026-05-25 21:29:28.185656,Target,0,4.42
1339,847,211,2026-05-25 07:26:08.185660,BestBuy,1,42.2
1340,715,55,2026-05-21 02:33:39.185665,Amazon,0,1.1
1341,392,172,2026-05-22 11:43:26.185669,Amazon,0,3.44
1342,26,77,2026-05-23 07:20:40.185674,Target,0,1.54
1343,435,42,2026-05-24 22:02:10.185678,Target,0,0.84
1344,173,207,2026-05-21 04:45:56.185682,BestBuy,1,41.4
1345,300,55,2026-05-21 07:56:55.185687,Walmart,0,1.1
1346,645,47,2026-05-22 13:37:57.185691,BestBuy,0,0.94
1347,326,109,2026-05-21 22:05:34.185696,BestBuy,0,2.18
1348,410,87,2026-05-25 19:24:18.185701,Walmart,0,1.74
1349,118,9,2026-05-23 07:02:29.185705,Target,0,0.18
1350,836,104,2026-05-21 22:52:57.185710,Amazon,0,2.08
1351,787,109,2026-05-26 00:17:08.185714,BestBuy,0,2.18
1352,724,69,2026-05-22 06:36:20.185719,BestBuy,0,1.38
1353,225,192,2026-05-25 10:22:00.185723,Amazon,0,3.84
1354,532,152,2026-05-23 02:49:07.185728,BestBuy,0,3.04
1355,113,209,2026-05-20 01:32:51.185732,Walmart,0,4.18
1356,140,28,2026-05-20 14:38:46.185736,Amazon,0,0.56
1357,559,128,2026-05-23 16:56:25.185742,Amazon,0,2.56
1358,1,126,2026-05-21 20:10:04.185746,Walmart,0,2.52
1359,90,61,2026-05-23 06:01:30.185751,Walmart,0,1.22
1360,654,40,2026-05-25 01:20:13.185755,Amazon,0,0.8
1361,320,159,2026-05-20 23:30:48.185759,Walmart,0,3.18
1362,550,79,2026-05-24 11:10:34.185764,BestBuy,0,1.58
1363,805,241,2026-05-25 05:17:58.185768,Target,0,4.82
1364,894,224,2026-05-23 01:03:45.185773,BestBuy,1,44.8
1365,139,30,2026-05-24 21:27:53.185777,Walmart,0,0.6
1366,511,82,2026-05-23 17:59:52.185782,BestBuy,0,1.64
1367,868,105,2026-05-24 10:50:24.185786,Target,0,2.1
1368,845,33,2026-05-20 16:36:15.185791,Target,0,0.66
1369,259,123,2026-05-25 18:46:24.185795,Target,0,2.46
1370,673,125,2026-05-24 07:06:05.185800,Walmart,0,2.5
1371,902,136,2026-05-23 05:10:31.185804,Walmart,0,2.72
1372,690,104,2026-05-25 05:21:34.185808,Walmart,0,2.08
1373,10,74,2026-05-23 17:25:12.185813,Target,0,1.48
1374,261,89,2026-05-23 01:18:50.185817,Walmart,0,1.78
1375,919,34,2026-05-20 07:46:55.185822,Amazon,0,0.68
1376,650,133,2026-05-21 20:58:10.185826,BestBuy,0,2.66
1377,172,16,2026-05-25 03:06:00.185831,BestBuy,0,0.32
1378,898,88,2026-05-19 20:43:12.185835,Amazon,0,1.76
1379,13,141,2026-05-24 10:45:11.185840,Walmart,0,2.82
1380,168,133,2026-05-25 22:57:02.185844,BestBuy,0,2.66
1381,642,160,2026-05-24 02:06:42.185848,Target,0,3.2
1382,596,109,2026-05-19 22:12:20.185852,BestBuy,0,2.18
1383,321,45,2026-05-24 09:21:48.185857,BestBuy,0,0.9
1384,319,71,2026-05-22 03:33:20.185861,BestBuy,0,1.42
1385,613,124,2026-05-25 06:33:11.185866,Walmart,0,2.48
1386,329,8,2026-05-25 05:14:58.185870,Amazon,0,0.16
1387,785,188,2026-05-23 18:12:46.185874,BestBuy,0,3.76
1388,777,168,2026-05-24 15:05:27.185879,Target,0,3.36
1389,971,32,2026-05-20 03:30:37.185883,BestBuy,0,0.64
1390,911,71,2026-05-25 00:53:21.185888,Walmart,0,1.42
1391,920,40,2026-05-19 18:16:28.185892,Walmart,0,0.8
1392,550,53,2026-05-24 04:46:57.185897,Target,0,1.06
1393,419,27,2026-05-21 12:22:43.185901,BestBuy,0,0.54
1394,606,101,2026-05-22 09:31:44.185906,BestBuy,0,2.02
1395,95,121,2026-05-21 03:01:08.185910,Target,0,2.42
1396,817,78,2026-05-23 12:01:36.185914,Amazon,0,1.56
1397,581,131,2026-05-25 11:43:40.185919,Walmart,0,2.62
1398,318,120,2026-05-25 06:50:33.185923,Amazon,0,2.4
1399,956,217,2026-05-23 19:11:19.185927,Amazon,0,4.34
1400,236,156,2026-05-21 00:34:47.185932,BestBuy,0,3.12
1401,946,73,2026-05-25 14:33:39.185936,Target,0,1.46
1402,334,176,2026-05-25 19:25:30.185941,Walmart,0,3.52
1403,885,156,2026-05-22 16:56:44.185945,Amazon,0,3.12
1404,376,233,2026-05-21 01:11:31.185949,Amazon,0,4.66
1405,459,32,2026-05-21 11:48:01.185954,BestBuy,0,0.64
1406,137,35,2026-05-22 02:25:14.185963,BestBuy,0,0.7
1407,930,25,2026-05-20 02:46:33.185968,BestBuy,0,0.5
1408,588,28,2026-05-21 10:11:20.185972,Target,0,0.56
1409,995,99,2026-05-20 01:13:10.185977,Walmart,0,1.98
1410,547,191,2026-05-21 13:08:13.185981,Walmart,0,3.82
1411,513,67,2026-05-22 22:16:19.185986,BestBuy,0,1.34
1412,296,12,2026-05-20 20:39:10.185990,Amazon,0,0.24
1413,320,11,2026-05-25 07:51:09.185995,BestBuy,0,0.22
1414,918,167,2026-05-24 12:44:33.185999,BestBuy,0,3.34
1415,572,20,2026-05-24 11:44:47.186004,Target,0,0.4
1416,832,32,2026-05-20 15:55:48.186008,BestBuy,0,0.64
1417,349,170,2026-05-24 12:01:36.186012,Walmart,0,3.4
1418,840,57,2026-05-19 16:12:44.186017,BestBuy,0,1.14
1419,779,105,2026-05-21 02:24:54.186021,Walmart,0,2.1
1420,873,63,2026-05-25 15:34:29.186026,Amazon,0,1.26
1421,229,138,2026-05-26 12:16:37.186030,Walmart,0,2.76
1422,270,54,2026-05-20 10:57:04.186037,Walmart,0,1.08
1423,828,210,2026-05-22 10:05:56.186043,BestBuy,1,42.0
1424,798,60,2026-05-25 21:13:33.186047,Walmart,0,1.2
1425,291,2,2026-05-22 03:17:08.186052,Walmart,0,0.04
1426,725,77,2026-05-21 13:39:55.186056,Amazon,0,1.54
1427,165,155,2026-05-22 23:50:53.186061,Walmart,0,3.1
1428,5,188,2026-05-22 01:57:18.186065,Walmart,0,3.76
1429,851,87,2026-05-23 00:22:54.186070,BestBuy,0,1.74
1430,379,47,2026-05-22 10:57:24.186074,Target,0,0.94
1431,78,31,2026-05-22 01:39:15.186079,BestBuy,0,0.62
1432,410,41,2026-05-21 02:59:16.186083,Amazon,0,0.82
1433,574,205,2026-05-20 13:24:48.186088,BestBuy,1,41.0
1434,132,146,2026-05-20 22:07:14.186092,Walmart,0,2.92
1435,601,41,2026-05-21 18:30:02.186097,Target,0,0.82
1436,749,131,2026-05-26 02:25:38.186101,BestBuy,0,2.62
1437,42,151,2026-05-21 04:36:41.186106,BestBuy,0,3.02
1438,89,177,2026-05-23 01:29:44.186110,Amazon,0,3.54
1439,402,115,2026-05-21 07:25:37.186115,Walmart,0,2.3
1440,296,92,2026-05-22 07:05:40.186119,BestBuy,0,1.84
1441,840,113,2026-05-21 05:03:10.186124,BestBuy,0,2.26
1442,295,90,2026-05-24 07:45:01.186128,Target,0,1.8
1443,616,101,2026-05-21 16:07:08.186133,Amazon,0,2.02
1444,526,118,2026-05-23 14:56:35.186137,Walmart,0,2.36
1445,800,53,2026-05-25 13:15:02.186142,BestBuy,0,1.06
1446,691,114,2026-05-22 21:43:06.186146,Target,0,2.28
1447,637,71,2026-05-26 08:25:16.186151,BestBuy,0,1.42
1448,422,36,2026-05-22 20:49:45.186155,BestBuy,0,0.72
1449,865,110,2026-05-21 00:58:20.186160,Amazon,0,2.2
1450,23,53,2026-05-24 22:50:43.186164,Target,0,1.06
1451,575,59,2026-05-21 16:40:12.186168,Target,0,1.18
1452,143,137,2026-05-25 08:21:57.186173,Walmart,0,2.74
1453,993,93,2026-05-19 21:22:25.186178,BestBuy,0,1.86
1454,665,173,2026-05-22 11:56:01.186182,Target,0,3.46
1455,145,192,2026-05-21 17:47:17.186186,BestBuy,0,3.84
1456,225,174,2026-05-21 08:15:37.186191,BestBuy,0,3.48
1457,503,103,2026-05-21 15:06:07.186195,Walmart,0,2.06
1458,962,77,2026-05-22 21:45:24.186200,Walmart,0,1.54
1459,974,180,2026-05-22 19:48:47.186204,Target,0,3.6
1460,821,73,2026-05-19 23:20:18.186209,BestBuy,0,1.46
1461,616,55,2026-05-22 08:54:37.186213,Target,0,1.1
1462,104,3,2026-05-23 14:05:11.186217,BestBuy,0,0.06
1463,947,80,2026-05-25 20:58:04.186222,Target,0,1.6
1464,39,25,2026-05-25 19:45:00.186227,Target,0,0.5
1465,947,81,2026-05-21 23:07:28.186232,BestBuy,0,1.62
1466,198,34,2026-05-24 04:06:12.186236,Amazon,0,0.68
1467,646,232,2026-05-23 03:50:52.186241,Walmart,0,4.64
1468,579,21,2026-05-23 16:06:00.186245,BestBuy,0,0.42
1469,391,20,2026-05-19 19:37:47.186250,Target,0,0.4
1470,179,14,2026-05-21 09:55:09.186254,Amazon,0,0.28
1471,968,52,2026-05-26 07:57:35.186259,Target,0,1.04
1472,554,40,2026-05-19 21:47:37.186263,Amazon,0,0.8
1473,448,170,2026-05-25 02:44:37.186268,BestBuy,0,3.4
1474,500,122,2026-05-22 14:17:25.186272,Walmart,0,2.44
1475,15,14,2026-05-24 11:21:42.186276,Target,0,0.28
1476,623,164,2026-05-20 04:51:40.186281,Amazon,0,3.28
1477,669,51,2026-05-22 00:49:01.186285,Amazon,0,1.02
1478,289,71,2026-05-21 18:29:14.186290,Walmart,0,1.42
1479,478,9,2026-05-20 17:52:21.186294,Target,0,0.18
1480,231,152,2026-05-21 09:30:21.186298,BestBuy,0,3.04
1481,923,38,2026-05-21 14:48:12.186303,BestBuy,0,0.76
1482,420,261,2026-05-22 11:23:48.186307,Target,0,5.22
1483,157,47,2026-05-24 06:17:06.186312,Walmart,0,0.94
1484,550,160,2026-05-23 17:00:28.186316,Walmart,0,3.2
1485,441,33,2026-05-22 18:48:53.186321,Walmart,0,0.66
1486,97,48,2026-05-20 02:13:05.186325,Amazon,0,0.96
1487,997,56,2026-05-24 04:53:56.186330,Amazon,0,1.12
1488,411,54,2026-05-23 12:05:44.186335,Walmart,0,1.08
1489,951,38,2026-05-20 16:15:07.186339,Target,0,0.76
1490,289,27,2026-05-25 18:17:52.186343,BestBuy,0,0.54
1491,254,53,2026-05-20 21:14:50.186348,Amazon,0,1.06
1492,196,58,2026-05-25 16:45:06.186352,Walmart,0,1.16
1493,598,109,2026-05-23 03:13:20.186357,Amazon,0,2.18
1494,834,55,2026-05-22 22:52:50.186361,Amazon,0,1.1
1495,522,40,2026-05-19 18:53:47.186365,Walmart,0,0.8
1496,517,58,2026-05-21 00:59:56.186370,Target,0,1.16
1497,635,26,2026-05-20 00:18:20.186375,BestBuy,0,0.52
1498,842,14,2026-05-19 19:16:25.186379,Target,0,0.28
1499,865,137,2026-05-24 08:37:37.186384,Amazon,0,2.74
1500,118,123,2026-05-25 04:54:53.186388,Target,0,2.46
1501,806,46,2026-05-22 02:53:09.186393,Target,0,0.92
1502,909,97,2026-05-25 00:43:31.186397,BestBuy,0,1.94
1503,159,20,2026-05-26 08:51:31.186401,Walmart,0,0.4
1504,815,30,2026-05-21 09:14:37.186406,Walmart,0,0.6
1505,228,70,2026-05-26 03:06:22.186410,Walmart,0,1.4
1506,877,148,2026-05-23 12:32:50.186415,Target,0,2.96
1507,216,324,2026-05-24 14:59:24.186422,Target,0,6.48
1508,948,95,2026-05-26 03:13:30.186426,BestBuy,0,1.9
1509,696,99,2026-05-21 13:28:08.186431,Walmart,0,1.98
1510,15,85,2026-05-20 18:51:36.186435,BestBuy,0,1.7
1511,157,51,2026-05-26 00:54:29.186440,BestBuy,0,1.02
1512,648,178,2026-05-20 14:53:42.186444,Target,0,3.56
1513,261,16,2026-05-22 07:05:28.186449,Walmart,0,0.32
1514,157,71,2026-05-21 09:41:11.186453,Amazon,0,1.42
1515,47,131,2026-05-20 09:30:48.186457,Amazon,0,2.62
1516,324,88,2026-05-24 15:29:53.186462,Target,0,1.76
1517,844,24,2026-05-22 07:07:38.186466,Target,0,0.48
1518,685,18,2026-05-22 18:37:58.186470,Target,0,0.36
1519,130,71,2026-05-20 05:44:45.186475,Target,0,1.42
1520,411,15,2026-05-24 21:02:18.186479,Amazon,0,0.3
1521,95,237,2026-05-24 22:57:01.186483,Walmart,0,4.74
1522,627,83,2026-05-26 03:23:48.186488,BestBuy,0,1.66
1523,755,125,2026-05-20 13:51:36.186492,Amazon,0,2.5
1524,932,161,2026-05-26 03:07:17.186497,Walmart,0,3.22
1525,292,80,2026-05-20 17:37:51.186501,Target,0,1.6
1526,794,116,2026-05-22 22:14:29.186505,BestBuy,0,2.32
1527,811,82,2026-05-25 15:25:34.186510,Walmart,0,1.64
1528,283,77,2026-05-20 11:47:07.186514,Walmart,0,1.54
1529,69,85,2026-05-26 06:03:48.186519,BestBuy,0,1.7
1530,660,457,2026-05-20 17:57:45.186523,Walmart,0,9.14
1531,11,146,2026-05-21 22:51:50.186528,Walmart,0,2.92
1532,254,386,2026-05-21 12:22:28.186532,BestBuy,1,77.2
1533,842,82,2026-05-23 17:18:47.186537,BestBuy,0,1.64
1534,872,235,2026-05-26 08:26:32.186541,Amazon,0,4.7
1535,550,37,2026-05-22 09:07:26.186546,Target,0,0.74
1536,134,154,2026-05-21 09:16:44.186550,Target,0,3.08
1537,712,17,2026-05-20 23:59:10.186555,Walmart,0,0.34
1538,23,50,2026-05-21 01:57:53.186559,Target,0,1.0
1539,815,72,2026-05-26 06:24:50.186563,Amazon,0,1.44
1540,346,8,2026-05-20 19:21:50.186568,Walmart,0,0.16
1541,302,52,2026-05-25 08:35:46.186572,Target,0,1.04
1542,363,195,2026-05-20 08:34:31.186577,Target,0,3.9
1543,396,142,2026-05-25 11:48:22.186581,Walmart,0,2.84
1544,218,31,2026-05-24 17:57:29.186586,BestBuy,0,0.62
1545,141,133,2026-05-20 12:24:20.186590,Amazon,0,2.66
1546,616,146,2026-05-20 03:00:12.186595,Walmart,0,2.92
1547,958,121,2026-05-21 09:01:50.186599,Walmart,0,2.42
1548,210,115,2026-05-24 16:32:32.186604,Target,0,2.3
1549,985,67,2026-05-24 16:26:00.186608,BestBuy,0,1.34
1550,993,172,2026-05-21 02:17:56.186612,Target,0,3.44
1551,623,159,2026-05-19 15:15:36.186617,Walmart,0,3.18
1552,616,223,2026-05-24 14:10:55.186621,Walmart,0,4.46
1553,828,178,2026-05-23 08:59:44.186625,Target,0,3.56
1554,683,29,2026-05-22 08:57:23.186630,BestBuy,0,0.58
1555,460,68,2026-05-24 00:28:08.186634,Walmart,0,1.36
1556,356,1,2026-05-22 05:14:06.186639,Amazon,0,0.02
1557,324,32,2026-05-24 02:39:29.186643,BestBuy,0,0.64
1558,133,41,2026-05-23 01:00:45.186648,Walmart,0,0.82
1559,888,55,2026-05-19 16:31:51.186652,BestBuy,0,1.1
1560,805,205,2026-05-24 17:01:49.186657,BestBuy,1,41.0
1561,840,129,2026-05-20 08:02:12.186662,Amazon,0,2.58
1562,127,167,2026-05-24 06:35:23.186666,Walmart,0,3.34
1563,106,150,2026-05-20 04:39:00.186670,BestBuy,0,3.0
1564,604,57,2026-05-25 05:48:56.186675,Walmart,0,1.14
1565,799,171,2026-05-22 21:40:49.186679,Walmart,0,3.42
1566,378,53,2026-05-25 01:02:43.186684,BestBuy,0,1.06
1567,905,229,2026-05-20 17:37:10.186688,Target,0,4.58
1568,51,49,2026-05-25 22:12:17.186693,BestBuy,0,0.98
1569,29,142,2026-05-19 18:06:39.186697,Target,0,2.84
1570,462,101,2026-05-26 04:18:15.186701,Target,0,2.02
1571,296,15,2026-05-25 19:48:01.186706,Target,0,0.3
1572,297,52,2026-05-22 04:49:40.186710,Target,0,1.04
1573,726,82,2026-05-20 14:18:45.186714,BestBuy,0,1.64
1574,779,42,2026-05-21 01:46:51.186719,Target,0,0.84
1575,407,64,2026-05-22 04:55:30.186723,Walmart,0,1.28
1576,769,176,2026-05-20 01:43:31.186727,BestBuy,0,3.52
1577,814,53,2026-05-20 15:56:33.186732,Amazon,0,1.06
1578,613,16,2026-05-24 06:25:41.186736,Target,0,0.32
1579,405,7,2026-05-21 23:48:10.186741,BestBuy,0,0.14
1580,346,78,2026-05-22 09:51:37.186745,Target,0,1.56
1581,622,79,2026-05-24 02:05:08.186750,Walmart,0,1.58
1582,420,342,2026-05-19 18:25:19.186754,Target,0,6.84
1583,182,94,2026-05-20 08:45:02.186758,BestBuy,0,1.88
1584,983,83,2026-05-22 04:24:43.186763,Walmart,0,1.66
1585,825,58,2026-05-21 12:00:45.186767,Target,0,1.16
1586,1,80,2026-05-24 07:02:51.186782,Amazon,0,1.6
1587,831,234,2026-05-19 18:58:24.186792,Target,0,4.68
1588,950,234,2026-05-26 12:56:51.186797,Target,0,4.68
1589,567,106,2026-05-24 10:02:45.186801,Walmart,0,2.12
1590,371,26,2026-05-25 15:10:47.186805,Target,0,0.52
1591,936,88,2026-05-23 04:19:50.186810,BestBuy,0,1.76
1592,911,19,2026-05-23 15:43:37.186815,BestBuy,0,0.38
1593,661,152,2026-05-23 12:53:16.186822,Walmart,0,3.04
1594,431,59,2026-05-22 17:44:53.186827,BestBuy,0,1.18
1595,969,10,2026-05-19 14:00:53.186832,Amazon,0,0.2
1596,309,43,2026-05-25 07:12:33.186837,Target,0,0.86
1597,137,113,2026-05-20 23:49:36.186841,Walmart,0,2.26
1598,202,189,2026-05-23 12:44:41.186846,BestBuy,0,3.78
1599,436,91,2026-05-21 22:29:59.186850,Amazon,0,1.82
1600,313,134,2026-05-26 11:44:26.186855,Amazon,0,2.68
1601,117,179,2026-05-23 02:07:07.186859,Walmart,0,3.58
1602,666,129,2026-05-21 08:13:28.186864,Walmart,0,2.58
1603,937,131,2026-05-20 12:18:28.186868,BestBuy,0,2.62
1604,803,71,2026-05-25 01:21:52.186873,Target,0,1.42
1605,575,84,2026-05-20 01:57:52.186877,Amazon,0,1.68
1606,244,86,2026-05-21 04:00:27.186882,Amazon,0,1.72
1607,537,22,2026-05-22 12:13:38.186886,Walmart,0,0.44
1608,602,86,2026-05-24 09:59:13.186891,Amazon,0,1.72
1609,75,45,2026-05-20 11:40:37.186895,Walmart,0,0.9
1610,806,76,2026-05-24 08:42:18.186899,Target,0,1.52
1611,386,146,2026-05-23 14:20:30.186904,Walmart,0,2.92
1612,903,39,2026-05-23 07:46:45.186908,Target,0,0.78
1613,210,99,2026-05-23 08:09:13.186913,BestBuy,0,1.98
1614,475,116,2026-05-25 12:22:30.186917,Walmart,0,2.32
1615,418,123,2026-05-22 21:31:49.186922,BestBuy,0,2.46
1616,347,57,2026-05-20 09:05:01.186926,Target,0,1.14
1617,529,119,2026-05-21 04:07:21.186931,Amazon,0,2.38
1618,640,207,2026-05-20 04:42:02.186935,BestBuy,1,41.4
1619,939,153,2026-05-22 10:41:39.186940,Walmart,0,3.06
1620,955,91,2026-05-21 20:18:27.186944,Walmart,0,1.82
1621,876,148,2026-05-20 01:21:33.186948,BestBuy,0,2.96
1622,763,8,2026-05-23 00:09:59.186953,BestBuy,0,0.16
1623,179,134,2026-05-20 15:31:40.186958,BestBuy,0,2.68
1624,182,10,2026-05-22 20:16:08.186962,Walmart,0,0.2
1625,664,22,2026-05-20 17:48:13.186967,BestBuy,0,0.44
1626,25,105,2026-05-21 17:50:45.186972,BestBuy,0,2.1
1627,967,65,2026-05-26 00:04:14.186976,Target,0,1.3
1628,180,47,2026-05-22 19:34:16.186981,BestBuy,0,0.94
1629,710,83,2026-05-20 01:03:36.186985,BestBuy,0,1.66
1630,501,37,2026-05-24 05:52:42.186990,Walmart,0,0.74
1631,856,56,2026-05-23 05:26:47.186994,Walmart,0,1.12
1632,161,120,2026-05-26 03:23:42.186999,Amazon,0,2.4
1633,177,6,2026-05-21 18:30:32.187004,Walmart,0,0.12
1634,285,23,2026-05-24 00:00:13.187008,Walmart,0,0.46
1635,63,64,2026-05-22 06:40:07.187013,Walmart,0,1.28
1636,662,221,2026-05-25 00:13:52.187017,Walmart,0,4.42
1637,666,133,2026-05-24 09:07:47.187022,BestBuy,0,2.66
1638,156,115,2026-05-26 06:31:04.187026,Amazon,0,2.3
1639,882,165,2026-05-23 06:45:10.187031,Walmart,0,3.3
1640,469,59,2026-05-26 07:49:31.187035,BestBuy,0,1.18
1641,49,164,2026-05-24 13:33:30.187040,Walmart,0,3.28
1642,967,53,2026-05-21 20:53:24.187044,Amazon,0,1.06
1643,849,105,2026-05-26 07:29:39.187049,Target,0,2.1
1644,84,33,2026-05-21 12:39:04.187054,Target,0,0.66
1645,361,214,2026-05-21 10:59:50.187058,Amazon,0,4.28
1646,689,63,2026-05-20 18:32:41.187063,BestBuy,0,1.26
1647,148,45,2026-05-23 18:18:24.187067,BestBuy,0,0.9
1648,630,126,2026-05-21 19:30:27.187072,Amazon,0,2.52
1649,342,54,2026-05-24 20:21:40.187076,Target,0,1.08
1650,476,45,2026-05-24 09:00:44.187081,Walmart,0,0.9
1651,63,18,2026-05-22 04:11:07.187086,Target,0,0.36
1652,701,115,2026-05-25 11:24:15.187090,Walmart,0,2.3
1653,360,105,2026-05-19 17:09:18.187095,Amazon,0,2.1
1654,561,48,2026-05-23 22:49:38.187099,Amazon,0,0.96
1655,327,29,2026-05-22 20:34:01.187103,Amazon,0,0.58
1656,769,210,2026-05-22 02:27:53.187108,Target,0,4.2
1657,736,192,2026-05-20 17:56:51.187112,Amazon,0,3.84
1658,141,93,2026-05-23 22:22:06.187117,Target,0,1.86
1659,990,209,2026-05-23 19:19:05.187122,BestBuy,1,41.8
